sys_id,property_sys_id,as_of_date,unit_type,bath_count,units_count,avg_unit_sqft,market_rent_ask_usd,effective_rent_usd,rent_per_sqft_usd,occupied_units,leased_units,concession_months,parking_premium_usd,notes,source,ingested_at,quality_flag
MIX-PROP-000416-1br,PROP-000416,2025-08-31,1br,1.0,34,790.0,1677.12,1664.14,2.11,32,31,0.58,144.22,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000416-2br,PROP-000416,2025-08-31,2br,1.0,22,996.2,2095.1,2085.55,2.09,20,20,0.0,116.65,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000416-3br,PROP-000416,2025-08-31,3br,1.5,2,1257.5,2415.05,2301.37,1.83,2,2,0.3,128.63,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000417-studio,PROP-000417,2025-08-31,studio,1.0,7,506.2,1785.55,1740.12,3.44,7,6,1.23,41.74,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000417-1br,PROP-000417,2025-08-31,1br,1.0,48,715.9,2146.2,2027.81,2.83,45,44,0.14,145.88,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000417-2br,PROP-000417,2025-08-31,2br,1.5,26,927.9,2384.91,2259.78,2.44,24,24,0.0,112.37,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000417-3br,PROP-000417,2025-08-31,3br,1.0,3,1143.9,2762.98,2675.56,2.34,3,3,0.46,142.55,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000418-studio,PROP-000418,2025-08-31,studio,1.0,13,556.1,2207.95,2196.79,3.95,12,12,0.26,144.91,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000418-1br,PROP-000418,2025-08-31,1br,1.0,54,620.0,2352.54,2314.24,3.73,50,49,0.68,124.42,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000418-2br,PROP-000418,2025-08-31,2br,1.0,49,921.7,2715.11,2650.95,2.88,45,45,0.85,71.77,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000418-3br,PROP-000418,2025-08-31,3br,2.0,6,1202.1,2989.36,2910.3,2.42,6,5,0.52,149.68,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000419-studio,PROP-000419,2025-08-31,studio,1.0,12,486.1,1406.94,1372.08,2.82,11,11,0.21,103.83,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000419-1br,PROP-000419,2025-08-31,1br,1.0,29,730.1,1625.67,1561.7,2.14,27,27,0.92,75.07,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000419-2br,PROP-000419,2025-08-31,2br,1.5,24,997.8,2009.88,1984.93,1.99,22,22,0.23,151.76,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000419-3br,PROP-000419,2025-08-31,3br,2.0,3,1418.5,2397.22,2301.27,1.62,3,3,0.0,174.6,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000420-studio,PROP-000420,2025-08-31,studio,1.0,16,587.7,1523.42,1506.98,2.56,15,15,0.0,24.08,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000420-1br,PROP-000420,2025-08-31,1br,1.0,39,801.8,1755.59,1694.71,2.11,36,36,0.63,91.92,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000420-2br,PROP-000420,2025-08-31,2br,1.0,39,1088.3,2232.98,2186.12,2.01,36,36,0.08,142.92,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000420-3br,PROP-000420,2025-08-31,3br,2.0,2,1268.0,2455.06,2383.3,1.88,2,2,0.94,133.17,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000421-studio,PROP-000421,2025-08-31,studio,1.0,17,600.0,1837.93,1807.5,3.01,16,16,0.47,10.09,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000421-1br,PROP-000421,2025-08-31,1br,1.0,36,695.3,2031.25,1927.62,2.77,34,33,0.71,156.36,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000421-2br,PROP-000421,2025-08-31,2br,1.5,38,1005.9,2391.5,2329.09,2.32,36,34,0.65,53.48,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000421-3br,PROP-000421,2025-08-31,3br,2.0,12,1306.0,2779.43,2624.67,2.01,11,11,0.46,129.93,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000422-studio,PROP-000422,2025-08-31,studio,1.0,38,600.0,2244.29,2170.67,3.62,36,36,0.6,129.46,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000422-1br,PROP-000422,2025-08-31,1br,1.0,128,752.3,2452.08,2398.96,3.19,122,121,0.2,182.06,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000422-2br,PROP-000422,2025-08-31,2br,1.5,96,1073.8,2875.96,2824.32,2.63,92,90,0.78,90.44,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000422-3br,PROP-000422,2025-08-31,3br,1.5,8,1219.5,3199.89,3108.46,2.55,8,7,0.65,122.75,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000423-studio,PROP-000423,2025-08-31,studio,1.0,5,511.5,1095.73,1095.73,2.14,5,5,0.0,169.11,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000423-1br,PROP-000423,2025-08-31,1br,1.0,10,728.0,1333.43,1321.47,1.82,9,9,0.11,134.58,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000423-2br,PROP-000423,2025-08-31,2br,2.0,9,1164.4,1719.06,1680.34,1.44,8,8,0.05,150.06,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000423-3br,PROP-000423,2025-08-31,3br,1.0,6,1118.5,2191.62,2107.28,1.88,6,5,0.88,119.51,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000424-studio,PROP-000424,2025-08-31,studio,1.0,21,476.8,2165.79,2150.35,4.51,20,19,0.82,139.09,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000424-1br,PROP-000424,2025-08-31,1br,1.0,58,705.6,2374.38,2360.35,3.35,54,53,0.4,112.29,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000424-2br,PROP-000424,2025-08-31,2br,1.0,32,1015.2,2792.0,2729.1,2.69,30,29,0.94,58.19,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000424-3br,PROP-000424,2025-08-31,3br,2.0,4,1212.9,3130.15,3034.19,2.5,4,4,0.14,158.75,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000425-studio,PROP-000425,2025-08-31,studio,1.0,6,472.8,1576.07,1547.76,3.27,6,6,1.25,91.55,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000425-1br,PROP-000425,2025-08-31,1br,1.0,25,734.7,1779.95,1757.89,2.39,24,23,0.44,38.67,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000425-2br,PROP-000425,2025-08-31,2br,1.0,23,850.0,2175.34,2079.1,2.45,22,22,0.48,100.56,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000425-3br,PROP-000425,2025-08-31,3br,1.0,6,1455.5,2443.38,2365.92,1.63,6,6,0.5,72.63,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000426-studio,PROP-000426,2025-08-31,studio,1.0,13,472.8,1480.7,1383.67,2.93,12,12,0.77,136.6,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000426-1br,PROP-000426,2025-08-31,1br,1.0,51,751.8,1780.71,1780.71,2.37,47,46,0.82,188.22,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000426-2br,PROP-000426,2025-08-31,2br,1.0,20,1190.5,2219.7,2116.33,1.78,18,18,0.53,134.84,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000426-3br,PROP-000426,2025-08-31,3br,2.0,6,1302.2,2510.8,2422.37,1.86,5,5,0.62,127.75,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000427-studio,PROP-000427,2025-08-31,studio,1.0,25,572.9,2108.6,2008.98,3.51,24,23,0.25,180.99,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000427-1br,PROP-000427,2025-08-31,1br,1.0,46,840.2,2352.69,2268.35,2.7,44,42,0.4,164.68,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000427-2br,PROP-000427,2025-08-31,2br,1.5,45,998.3,2708.77,2645.97,2.65,43,42,1.0,136.68,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000427-3br,PROP-000427,2025-08-31,3br,2.0,9,1374.9,3038.27,2938.82,2.14,9,8,0.74,130.86,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000428-studio,PROP-000428,2025-08-31,studio,1.0,33,516.5,2047.91,1954.08,3.78,31,31,0.78,138.47,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000428-1br,PROP-000428,2025-08-31,1br,1.0,67,702.3,2476.55,2378.08,3.39,63,61,0.16,116.22,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000428-2br,PROP-000428,2025-08-31,2br,1.0,73,1076.2,2713.53,2574.24,2.39,68,67,0.0,176.81,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000428-3br,PROP-000428,2025-08-31,3br,2.0,15,1203.0,3016.9,2849.55,2.37,14,14,0.68,155.82,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000429-studio,PROP-000429,2025-08-31,studio,1.0,5,452.7,1637.33,1599.1,3.53,5,5,0.62,106.64,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000429-1br,PROP-000429,2025-08-31,1br,1.0,14,833.3,1896.03,1830.22,2.2,13,13,1.59,167.05,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000429-2br,PROP-000429,2025-08-31,2br,2.0,11,1010.1,2234.35,2142.05,2.12,10,10,0.41,171.94,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000430-studio,PROP-000430,2025-08-31,studio,1.0,29,497.0,2220.49,2131.81,4.29,28,27,0.0,165.0,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000430-1br,PROP-000430,2025-08-31,1br,1.0,96,666.4,2493.93,2416.42,3.63,91,89,0.63,122.81,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000430-2br,PROP-000430,2025-08-31,2br,1.0,69,1065.1,2800.47,2800.47,2.63,66,64,1.6,152.24,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000430-3br,PROP-000430,2025-08-31,3br,2.0,54,1219.6,3149.2,3087.66,2.53,51,50,0.01,165.94,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000431-studio,PROP-000431,2025-08-31,studio,1.0,14,482.9,1178.66,1154.58,2.39,12,12,0.81,142.01,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000431-1br,PROP-000431,2025-08-31,1br,1.0,59,671.9,1401.71,1345.48,2.0,52,51,0.0,125.87,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000431-2br,PROP-000431,2025-08-31,2br,1.0,63,1042.7,1876.71,1795.82,1.72,56,54,0.56,113.06,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000431-3br,PROP-000431,2025-08-31,3br,2.0,7,1252.9,2135.72,2053.72,1.64,6,6,0.87,171.9,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000432-studio,PROP-000432,2025-08-31,studio,1.0,1,535.3,2072.08,2014.65,3.76,1,1,1.1,115.63,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000432-1br,PROP-000432,2025-08-31,1br,1.0,12,660.2,2351.31,2319.14,3.51,11,11,0.85,163.6,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000432-2br,PROP-000432,2025-08-31,2br,1.5,14,939.8,2643.31,2478.25,2.64,13,13,0.0,113.68,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000432-3br,PROP-000432,2025-08-31,3br,1.5,7,1172.1,3187.41,3129.58,2.67,7,7,0.12,132.28,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000433-studio,PROP-000433,2025-08-31,studio,1.0,3,516.6,1054.09,1022.57,1.98,3,3,0.74,147.01,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000433-1br,PROP-000433,2025-08-31,1br,1.0,14,830.0,1337.66,1337.66,1.61,13,13,0.59,129.63,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000433-2br,PROP-000433,2025-08-31,2br,1.5,10,968.7,1590.93,1551.19,1.6,9,9,0.9,131.89,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000433-3br,PROP-000433,2025-08-31,3br,1.5,3,1294.2,2076.97,2052.37,1.59,3,3,0.27,26.43,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000434-studio,PROP-000434,2025-08-31,studio,1.0,5,516.1,1442.01,1388.23,2.69,5,5,0.47,75.4,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000434-1br,PROP-000434,2025-08-31,1br,1.0,18,879.3,1587.58,1513.55,1.72,17,16,1.21,161.95,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000434-2br,PROP-000434,2025-08-31,2br,1.5,10,950.1,1983.92,1954.59,2.06,9,9,0.0,106.0,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000434-3br,PROP-000434,2025-08-31,3br,1.0,1,1265.0,2359.37,2304.42,1.82,1,1,0.11,133.01,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000435-studio,PROP-000435,2025-08-31,studio,1.0,34,575.5,1731.25,1685.72,2.93,32,31,0.6,83.02,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000435-1br,PROP-000435,2025-08-31,1br,1.0,51,719.4,2019.93,1946.09,2.71,48,47,0.2,102.66,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000435-2br,PROP-000435,2025-08-31,2br,1.5,45,963.9,2336.37,2288.9,2.37,43,42,0.72,150.73,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000435-3br,PROP-000435,2025-08-31,3br,1.0,7,1307.6,2738.95,2635.89,2.02,7,7,0.39,75.86,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000436-studio,PROP-000436,2025-08-31,studio,1.0,9,456.8,1989.45,1908.75,4.18,8,8,0.36,120.6,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000436-1br,PROP-000436,2025-08-31,1br,1.0,75,802.5,2398.41,2309.64,2.88,71,69,0.26,134.02,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000436-2br,PROP-000436,2025-08-31,2br,1.0,39,946.3,2683.72,2612.94,2.76,37,36,0.35,120.53,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000436-3br,PROP-000436,2025-08-31,3br,2.0,12,1259.6,3053.52,3011.38,2.39,11,11,0.0,186.51,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000437-studio,PROP-000437,2025-08-31,studio,1.0,9,566.3,1658.29,1614.91,2.85,8,8,0.88,137.77,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000437-1br,PROP-000437,2025-08-31,1br,1.0,37,749.1,2002.84,1903.98,2.54,35,34,0.2,120.77,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000437-2br,PROP-000437,2025-08-31,2br,2.0,21,1048.6,2379.19,2363.71,2.25,20,19,1.12,147.18,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000437-3br,PROP-000437,2025-08-31,3br,1.0,7,1273.2,2642.38,2549.21,2.0,7,6,0.58,125.44,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000438-studio,PROP-000438,2025-08-31,studio,1.0,15,461.9,2155.62,2125.58,4.6,15,14,0.21,119.81,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000438-1br,PROP-000438,2025-08-31,1br,1.0,57,823.5,2359.83,2328.35,2.83,55,54,0.12,185.3,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000438-2br,PROP-000438,2025-08-31,2br,2.0,43,958.2,2801.01,2683.64,2.8,42,41,0.09,63.26,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000438-3br,PROP-000438,2025-08-31,3br,1.5,3,1314.8,3129.35,3044.22,2.32,3,3,0.25,123.61,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000439-studio,PROP-000439,2025-08-31,studio,1.0,35,527.3,1702.25,1664.04,3.16,33,32,0.76,152.75,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000439-1br,PROP-000439,2025-08-31,1br,1.0,140,645.2,2019.04,1969.04,3.05,130,129,0.88,102.52,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000439-2br,PROP-000439,2025-08-31,2br,1.5,77,1004.9,2297.36,2247.31,2.24,72,69,0.0,131.68,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000439-3br,PROP-000439,2025-08-31,3br,2.0,8,1258.7,2681.68,2610.48,2.07,7,7,0.86,104.23,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000440-studio,PROP-000440,2025-08-31,studio,1.0,11,539.3,2233.87,2134.91,3.96,11,11,1.05,199.31,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000440-1br,PROP-000440,2025-08-31,1br,1.0,51,664.7,2547.27,2547.27,3.83,49,47,1.16,186.71,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000440-2br,PROP-000440,2025-08-31,2br,1.0,57,1150.9,2772.47,2647.03,2.3,55,52,0.92,91.23,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000440-3br,PROP-000440,2025-08-31,3br,1.0,13,1260.0,3196.16,2980.92,2.37,12,12,0.78,164.27,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000441-studio,PROP-000441,2025-08-31,studio,1.0,13,512.8,2323.73,2234.15,4.36,12,12,0.04,151.09,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000441-1br,PROP-000441,2025-08-31,1br,1.0,58,679.5,2608.71,2539.72,3.74,55,53,0.12,167.42,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000441-2br,PROP-000441,2025-08-31,2br,1.5,33,857.3,3006.93,2882.48,3.36,31,31,0.56,126.35,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000441-3br,PROP-000441,2025-08-31,3br,2.0,18,1373.2,3201.57,3094.1,2.25,17,17,0.91,107.51,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000442-studio,PROP-000442,2025-08-31,studio,1.0,10,510.6,1905.27,1835.1,3.59,9,9,0.12,112.63,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000442-1br,PROP-000442,2025-08-31,1br,1.0,20,691.4,2155.27,2139.68,3.09,19,18,0.27,89.95,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000442-2br,PROP-000442,2025-08-31,2br,2.0,41,974.8,2507.26,2397.11,2.46,39,38,0.2,110.24,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000442-3br,PROP-000442,2025-08-31,3br,2.0,3,1490.5,2872.16,2758.45,1.85,3,3,0.14,184.22,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000443-studio,PROP-000443,2025-08-31,studio,1.0,5,520.0,2149.85,2043.39,3.93,5,5,0.36,130.63,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000443-1br,PROP-000443,2025-08-31,1br,1.0,31,815.5,2431.23,2398.75,2.94,29,28,0.26,140.01,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000443-2br,PROP-000443,2025-08-31,2br,2.0,29,850.0,2733.51,2640.23,3.11,27,27,0.38,121.69,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000443-3br,PROP-000443,2025-08-31,3br,2.0,5,1221.4,3124.41,3002.59,2.46,5,5,0.4,98.61,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000444-studio,PROP-000444,2025-08-31,studio,1.0,19,429.1,2070.07,2032.78,4.74,18,18,0.18,139.43,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000444-1br,PROP-000444,2025-08-31,1br,1.0,53,827.2,2325.8,2197.98,2.66,51,49,0.29,74.42,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000444-2br,PROP-000444,2025-08-31,2br,1.0,41,925.9,2703.47,2648.87,2.86,39,39,0.33,146.91,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000444-3br,PROP-000444,2025-08-31,3br,1.5,2,1183.3,3085.34,3058.61,2.58,2,2,0.85,62.14,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000445-studio,PROP-000445,2025-08-31,studio,1.0,18,581.4,1131.0,1077.8,1.85,16,16,0.34,123.46,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000445-1br,PROP-000445,2025-08-31,1br,1.0,51,839.9,1285.98,1233.33,1.47,46,46,0.35,99.28,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000445-2br,PROP-000445,2025-08-31,2br,1.5,27,1057.3,1696.28,1641.43,1.55,25,24,0.36,170.72,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000445-3br,PROP-000445,2025-08-31,3br,1.0,3,1273.4,2015.11,1941.96,1.53,3,3,0.07,96.5,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000446-studio,PROP-000446,2025-08-31,studio,1.0,30,445.9,1631.88,1594.31,3.58,28,27,0.58,39.85,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000446-1br,PROP-000446,2025-08-31,1br,1.0,83,890.7,2015.08,1935.46,2.17,77,75,1.32,189.84,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000446-2br,PROP-000446,2025-08-31,2br,1.5,57,991.4,2280.08,2231.16,2.25,53,52,0.79,169.36,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000446-3br,PROP-000446,2025-08-31,3br,1.5,10,1305.3,2552.38,2441.9,1.87,9,9,1.1,129.39,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000447-studio,PROP-000447,2025-08-31,studio,1.0,35,437.4,1889.36,1855.98,4.24,33,32,0.45,177.55,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000447-1br,PROP-000447,2025-08-31,1br,1.0,122,855.4,2088.36,2026.26,2.37,115,113,0.4,117.96,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000447-2br,PROP-000447,2025-08-31,2br,1.0,62,936.0,2559.7,2490.03,2.66,58,57,0.74,148.39,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000447-3br,PROP-000447,2025-08-31,3br,1.5,11,1259.5,2946.19,2840.74,2.26,10,10,0.59,118.29,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000448-studio,PROP-000448,2025-08-31,studio,1.0,9,575.0,2453.72,2394.72,4.16,9,8,0.1,124.33,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000448-1br,PROP-000448,2025-08-31,1br,1.0,25,704.4,2842.77,2721.39,3.86,24,23,0.5,107.33,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000448-2br,PROP-000448,2025-08-31,2br,1.5,27,1088.1,3078.6,3003.24,2.76,26,25,0.52,228.66,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000448-3br,PROP-000448,2025-08-31,3br,1.0,4,1113.5,3441.36,3360.26,3.02,4,4,0.24,72.27,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000449-studio,PROP-000449,2025-08-31,studio,1.0,25,538.0,2230.86,2174.06,4.04,24,23,0.25,58.1,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000449-1br,PROP-000449,2025-08-31,1br,1.0,109,732.9,2329.06,2241.43,3.06,104,102,0.66,129.75,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000449-2br,PROP-000449,2025-08-31,2br,1.0,95,1103.1,2712.44,2657.37,2.41,91,89,0.05,154.88,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000449-3br,PROP-000449,2025-08-31,3br,1.5,8,1227.2,3173.43,3047.96,2.48,8,8,0.0,136.76,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000450-studio,PROP-000450,2025-08-31,studio,1.0,63,439.4,2198.01,2113.59,4.81,59,57,0.91,132.69,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000450-1br,PROP-000450,2025-08-31,1br,1.0,57,772.8,2418.22,2300.45,2.98,53,52,0.56,172.23,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000450-2br,PROP-000450,2025-08-31,2br,1.5,47,956.8,2798.32,2676.72,2.8,44,44,0.44,156.64,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000450-3br,PROP-000450,2025-08-31,3br,1.0,7,1050.0,3209.61,3170.05,3.02,7,6,0.0,130.97,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
