sys_id,property_external_id,property_name,address_line1,address_line2,city,state,zip,country,latitude,longitude,geocoding_precision,census_tract,block_group,cbsa_code,submarket_name,property_type,mf_product_type,property_class,status,year_built,year_renovated,num_buildings,num_stories,num_units,gross_building_area_sqft,net_rentable_area_sqft,avg_unit_size_sqft,land_area_acres,parking_stalls,parking_ratio_per_unit,elevators,construction_start_date,delivery_date,stabilization_date,zoning_code,zoning_desc,fema_flood_zone,electric_payer,gas_payer,water_payer,sewer_payer,trash_payer,energy_star_score,leed_level,owner_name,owner_type,manager_name,manager_phone,manager_email,website_url,last_appraised_value_usd,last_appraised_date,assessed_value_land_usd,assessed_value_improvement_usd,assessed_tax_year,tax_parcel_id,source,as_of_date,ingested_at,quality_flag,notes
PROP-000445,GOTHAM-20110-57367,GOTHAM GARDENS 445,8149 LIBERTY DR,,GOTHAM,VA,20110,USA,38.84964,-77.277341,rooftop,177289,9,47900,GOTHAM - SOUTH SIDE,multifamily,student,C,existing,1996,2010,6,2,99,104941,85665,865.3,3.14,179,1.8,4,,,,PUD,PLANNED UNIT DEVELOPMENT,X,owner,tenant,rubs,rubs,owner,,none,CAPITAL PARTNERS,REIT,Logan Flynn,703-593-2429,logan.flynn@gothammgmt.com,https://capital-apts.example.com/445,2279460,8/31/25,341919,1937541,2025,GP-233-760140,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000446,GOTHAM-20119-81641,GOTHAM SQUARE 446,9960 PINE AVE,,GOTHAM,VA,20119,USA,38.952119,-77.268388,rooftop,145044,5,47900,GOTHAM - MIDTOWN,multifamily,garden,B,existing,1991,,1,2,180,164231,156870,871.5,6.1,220,1.22,0,,,,C-MU,RESIDENTIAL MIXED-USE,0.2PCT,rubs,rubs,rubs,rubs,owner,,none,GVA PROPERTIES,PE,Morgan Sloane,703-396-7851,morgan.sloane@gothamre.com,https://gva-apts.example.com/446,28321542,8/31/25,4248231,24073311,2025,GP-998-896241,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000447,GOTHAM-20115-78650,GOTHAM SQUARE 447,9280 FOUNTAIN DR,,GOTHAM,VA,20115,USA,38.886737,-77.25274,rooftop,102967,3,47900,GOTHAM - DOWNTOWN,multifamily,garden,B,existing,2004,,8,2,230,198273,191544,832.8,6.19,145,0.63,0,,,,PUD,PLANNED UNIT DEVELOPMENT,0.2PCT,owner,tenant,tenant,rubs,owner,,none,ATLANTIC HOLDINGS,REIT,Shawn Hunter,703-779-1996,shawn.hunter@gothamprops.com,https://atlantic-apts.example.com/447,46340336,8/31/25,6951050,39389286,2025,GP-858-954100,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000448,GOTHAM-20118-83727,GOTHAM TOWERS 448,6612 SPRING PL,,GOTHAM,VA,20118,USA,38.881366,-77.243877,rooftop,152640,5,47900,GOTHAM - DOWNTOWN,multifamily,mid-rise,A,existing,1968,,2,7,65,62567,56615,871,2.59,58,0.89,2,,,,RMF-2,RESIDENTIAL MIXED-USE,X,tenant,tenant,owner,rubs,owner,76,none,GVA PROPERTIES,REIT,Kendall Graham,703-913-1145,kendall.graham@cityaptco.com,https://gva-apts.example.com/448,22028299,8/31/25,3304245,18724054,2025,GP-615-842133,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000449,GOTHAM-20108-15978,GOTHAM SQUARE 449,8702 VIRGINIA LN,,GOTHAM,VA,20108,USA,38.924494,-77.173463,rooftop,131323,5,47900,GOTHAM - RIVER NORTH,multifamily,garden,A,existing,2009,2018,5,2,237,214182,207944,877.4,8.19,218,0.92,0,,,,RMF-1,RESIDENTIAL MIXED-USE,AE,tenant,owner,tenant,owner,owner,,none,RIDGEMONT HOLDINGS,FAMILY_OFFICE,Casey Morgan,703-252-5079,casey.morgan@gothamprops.com,https://ridgemont-apts.example.com/449,59447833,8/31/25,8917175,50530658,2025,GP-647-221828,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000450,GOTHAM-20120-90148,GOTHAM FLATS 450,122 WILLOW DR,,GOTHAM,VA,20120,USA,38.903643,-77.182691,rooftop,142650,1,47900,GOTHAM - RIVER NORTH,multifamily,garden,A,existing,2025,,1,2,174,140477,124045,712.9,4.8,308,1.77,0,,,,RMF-1,PLANNED UNIT DEVELOPMENT,X,tenant,rubs,rubs,owner,rubs,,none,GOTHAM REALTY,FAMILY_OFFICE,Riley Hunter,703-462-1256,riley.hunter@gothammgmt.com,https://gotham-apts.example.com/450,51492636,8/31/25,7723895,43768741,2025,GP-839-881996,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000451,GOTHAM-20120-86239,GOTHAM GARDENS 451,6358 WILLOW LN,,GOTHAM,VA,20120,USA,38.937355,-77.273736,rooftop,198783,7,47900,GOTHAM - MIDTOWN,multifamily,mid-rise,C,existing,1983,,1,4,187,162139,146645,784.2,5.51,139,0.74,1,,,,RMF-2,COMMERCIAL MIXED USE,X,tenant,rubs,rubs,rubs,owner,,none,GVA REALTY,HNW_INDIVIDUAL,Avery Reeves,703-351-8848,avery.reeves@gothammgmt.com,https://gva-apts.example.com/451,20163750,8/31/25,3024562,17139188,2025,GP-607-290330,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000452,GOTHAM-20107-31354,GOTHAM COMMONS 452,7626 JEFFERSON BLVD,,GOTHAM,VA,20107,USA,38.911067,-77.315401,rooftop,151768,4,47900,GOTHAM - WEST END,multifamily,garden,A,existing,2015,,1,2,202,183235,163842,811.1,5.32,193,0.96,0,,,,RMF-1,RESIDENTIAL MIXED-USE,X,tenant,tenant,owner,rubs,owner,65,none,CAPITAL REALTY,PE,Alex Blake,703-860-7594,alex.blake@gothammgmt.com,https://capital-apts.example.com/452,59193325,8/31/25,8878999,50314326,2025,GP-841-652367,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000453,GOTHAM-20104-42550,GOTHAM APARTMENTS 453,2349 HILL ST,,GOTHAM,VA,20104,USA,38.916668,-77.246928,rooftop,135182,3,47900,GOTHAM - DOWNTOWN,multifamily,mid-rise,B,existing,1996,,1,8,202,191852,176851,875.5,5.71,127,0.63,2,,,,PUD,RESIDENTIAL MULTIFAMILY,X,tenant,tenant,rubs,owner,owner,,none,GOTHAM HOLDINGS,REIT,Taylor Wright,703-953-6544,taylor.wright@gothammgmt.com,https://gotham-apts.example.com/453,47055708,8/31/25,7058356,39997352,2025,GP-307-245993,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000454,GOTHAM-20110-92245,GOTHAM SQUARE 454,7971 JEFFERSON PL,,GOTHAM,VA,20110,USA,38.959116,-77.291121,rooftop,116231,1,47900,GOTHAM - MIDTOWN,multifamily,mid-rise,B,existing,1976,1986,4,4,30,28155,25302,843.4,1.12,14,0.45,3,,,,RMF-1,RESIDENTIAL MULTIFAMILY,0.2PCT,tenant,tenant,tenant,owner,mixed,79,none,GVA HOLDINGS,PE,Emerson Dawson,703-625-3323,emerson.dawson@gothammgmt.com,https://gva-apts.example.com/454,5058096,8/31/25,758714,4299382,2025,GP-329-125166,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000455,GOTHAM-20105-32224,GOTHAM APARTMENTS 455,3813 MAPLE WAY,,GOTHAM,VA,20105,USA,38.917848,-77.168566,rooftop,129528,2,47900,GOTHAM - RIVER NORTH,multifamily,high-rise,B,existing,1990,,1,22,184,168910,150328,817,6.66,324,1.76,2,,,,RMU,PLANNED UNIT DEVELOPMENT,X,tenant,tenant,rubs,rubs,owner,,none,GVA PROPERTIES,FAMILY_OFFICE,Morgan Holland,703-286-1710,morgan.holland@gothamprops.com,https://gva-apts.example.com/455,42611144,8/31/25,6391672,36219472,2025,GP-282-549449,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000456,GOTHAM-20106-55663,GOTHAM APARTMENTS 456,8791 HILL DR,,GOTHAM,VA,20106,USA,38.885333,-77.269767,rooftop,135632,8,47900,GOTHAM - SOUTH SIDE,multifamily,mid-rise,B,existing,2025,,1,4,37,35156,31672,856,1.09,50,1.36,3,,,,RMU,PLANNED UNIT DEVELOPMENT,0.2PCT,tenant,mixed,owner,tenant,owner,,silver,CAPITAL REALTY,PE,Skyler Blake,703-352-3401,skyler.blake@gothamre.com,https://capital-apts.example.com/456,4753517,8/31/25,713028,4040489,2025,GP-251-509573,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000457,GOTHAM-20104-33838,GOTHAM TOWERS 457,7418 OAK PL,,GOTHAM,VA,20104,USA,38.86108,-77.279107,rooftop,146317,6,47900,GOTHAM - SOUTH SIDE,multifamily,high-rise,A,existing,2004,,1,16,30,23745,22992,766.4,0.91,37,1.24,1,,,,C-MU,COMMERCIAL MIXED USE,AE,rubs,owner,owner,owner,owner,,none,GVA HOLDINGS,FAMILY_OFFICE,Logan Wright,703-851-6463,logan.wright@gothamprops.com,https://gva-apts.example.com/457,7930937,8/31/25,1189641,6741296,2025,GP-921-785720,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000458,GOTHAM-20118-86148,GOTHAM GARDENS 458,4128 CEDAR WAY,,GOTHAM,VA,20118,USA,38.883063,-77.189212,rooftop,155391,9,47900,GOTHAM - EAST MARKET,multifamily,high-rise,B,under_construction,1976,,1,22,196,187126,168795,861.2,9.53,255,1.3,1,8/31/23,,,RMF-1,RESIDENTIAL MIXED-USE,AE,owner,owner,owner,mixed,owner,53,platinum,ATLANTIC PARTNERS,DEVELOPER,Cameron Sloane,703-217-6937,cameron.sloane@cityaptco.com,https://atlantic-apts.example.com/458,37103890,8/31/25,5565584,31538306,2025,GP-236-215507,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000459,GOTHAM-20105-39437,GOTHAM APARTMENTS 459,1076 FOUNTAIN DR,,GOTHAM,VA,20105,USA,38.889276,-77.269649,rooftop,198010,3,47900,GOTHAM - DOWNTOWN,multifamily,high-rise,B,existing,2023,,1,14,30,30875,25887,862.9,1.06,29,0.97,2,,,,RMF-1,RESIDENTIAL MIXED-USE,AE,rubs,tenant,owner,owner,owner,,none,RIDGEMONT PROPERTIES,PE,Reese Reeves,703-634-7089,reese.reeves@gothammgmt.com,https://ridgemont-apts.example.com/459,7998202,8/31/25,1199730,6798472,2025,GP-818-211159,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000460,GOTHAM-20120-42118,GOTHAM APARTMENTS 460,9629 BROOK AVE,,GOTHAM,VA,20120,USA,38.922951,-77.177127,rooftop,101735,7,47900,GOTHAM - RIVER NORTH,multifamily,garden,A,existing,2018,,4,4,85,79343,71349,839.4,3.29,109,1.29,0,,,,RMF-2,RESIDENTIAL MIXED-USE,AE,rubs,mixed,owner,rubs,owner,,certified,GVA REALTY,REIT,Riley Sloane,703-915-5907,riley.sloane@cityaptco.com,https://gva-apts.example.com/460,22729729,8/31/25,3409459,19320270,2025,GP-521-857656,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000461,GOTHAM-20101-75967,GOTHAM COMMONS 461,5626 WILLOW PL,,GOTHAM,VA,20101,USA,38.90828,-77.341754,rooftop,101524,7,47900,GOTHAM - WEST END,multifamily,garden,C,existing,1998,2009,10,2,140,140920,127316,909.4,4.47,190,1.36,0,,,,C-MU,COMMERCIAL MIXED USE,0.2PCT,tenant,mixed,rubs,owner,tenant,,none,GOTHAM HOLDINGS,PE,Skyler Parker,703-785-9222,skyler.parker@gothamre.com,https://gotham-apts.example.com/461,11990990,8/31/25,1798648,10192342,2025,GP-826-338356,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000462,GOTHAM-20103-17339,GOTHAM COMMONS 462,7041 PARK BLVD,,GOTHAM,VA,20103,USA,38.910527,-77.355735,rooftop,151518,3,47900,GOTHAM - WEST END,multifamily,high-rise,B,existing,1984,,1,20,30,32128,27273,909.1,0.7,21,0.72,4,,,,PUD,RESIDENTIAL MULTIFAMILY,0.2PCT,owner,owner,owner,owner,owner,63,none,CAPITAL PARTNERS,PE,Cameron Hendrix,703-857-7637,cameron.hendrix@cityaptco.com,https://capital-apts.example.com/462,7402465,8/31/25,1110370,6292095,2025,GP-268-157327,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000463,GOTHAM-20109-46989,GOTHAM COMMONS 463,6186 MADISON WAY,,GOTHAM,VA,20109,USA,38.922286,-77.186148,rooftop,171084,2,47900,GOTHAM - RIVER NORTH,multifamily,garden,C,existing,1965,1980,2,4,45,41194,38763,861.4,2.89,38,0.85,0,,,,RMF-1,RESIDENTIAL MIXED-USE,0.2PCT,tenant,owner,owner,tenant,owner,80,gold,CITYLINE REALTY,REIT,Alex Morgan,703-392-4305,alex.morgan@gothammgmt.com,https://cityline-apts.example.com/463,3634885,8/31/25,545233,3089652,2025,GP-346-382243,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000464,GOTHAM-20116-47015,GOTHAM TOWERS 464,1493 VALLEY ST,,GOTHAM,VA,20116,USA,38.915629,-77.250246,rooftop,165664,4,47900,GOTHAM - DOWNTOWN,multifamily,garden,C,existing,2021,,1,2,103,99917,87303,847.6,3.46,181,1.76,0,,,,RMU,COMMERCIAL MIXED USE,0.2PCT,owner,tenant,rubs,rubs,owner,56,none,GOTHAM REALTY,FAMILY_OFFICE,Alex Flynn,703-890-2595,alex.flynn@gothamre.com,https://gotham-apts.example.com/464,13361154,8/31/25,2004173,11356981,2025,GP-517-877468,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000465,GOTHAM-20105-29862,GOTHAM GARDENS 465,8350 LAUREL AVE,,GOTHAM,VA,20105,USA,38.910336,-77.255213,rooftop,160800,2,47900,GOTHAM - DOWNTOWN,multifamily,garden,A,existing,1965,1971,10,3,94,84582,78791,838.2,5.4,131,1.39,0,,,,RMF-1,RESIDENTIAL MIXED-USE,X,owner,rubs,owner,rubs,rubs,,none,ATLANTIC HOLDINGS,HNW_INDIVIDUAL,Jamie Parker,703-987-3638,jamie.parker@gothamre.com,https://atlantic-apts.example.com/465,28446682,8/31/25,4267002,24179680,2025,GP-558-923501,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000466,GOTHAM-20112-90004,GOTHAM SQUARE 466,2249 VIRGINIA DR,,GOTHAM,VA,20112,USA,38.953832,-77.290221,rooftop,109930,3,47900,GOTHAM - MIDTOWN,multifamily,mid-rise,B,existing,2008,,2,4,99,99354,86071,869.4,2.9,140,1.42,5,,,,PUD,COMMERCIAL MIXED USE,X,owner,tenant,rubs,owner,rubs,,none,GOTHAM PROPERTIES,HNW_INDIVIDUAL,Reese Reeves,703-516-9964,reese.reeves@gothammgmt.com,https://gotham-apts.example.com/466,18534104,8/31/25,2780116,15753988,2025,GP-610-198685,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000467,GOTHAM-20110-19323,GOTHAM COMMONS 467,7551 JEFFERSON DR,,GOTHAM,VA,20110,USA,38.922923,-77.344248,rooftop,193246,8,47900,GOTHAM - WEST END,multifamily,mid-rise,B,existing,2007,2015,1,9,115,100493,88159,766.6,2.52,163,1.42,2,,,,RMU,COMMERCIAL MIXED USE,AE,tenant,owner,owner,rubs,owner,,none,RIDGEMONT REALTY,FAMILY_OFFICE,Rowan Sloane,703-343-3031,rowan.sloane@cityaptco.com,https://ridgemont-apts.example.com/467,24315703,8/31/25,3647355,20668348,2025,GP-140-481128,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000468,GOTHAM-20120-51110,GOTHAM FLATS 468,4796 CEDAR WAY,,GOTHAM,VA,20120,USA,38.894316,-77.255852,rooftop,111043,7,47900,GOTHAM - DOWNTOWN,multifamily,mid-rise,C,existing,1982,,3,5,186,154991,143592,772,5.08,332,1.79,5,,,,PUD,COMMERCIAL MIXED USE,AE,owner,tenant,rubs,owner,owner,,platinum,ATLANTIC REALTY,PE,Kendall Hendrix,703-243-1934,kendall.hendrix@gothamprops.com,https://atlantic-apts.example.com/468,31852489,8/31/25,4777873,27074616,2025,GP-816-961127,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000469,GOTHAM-20104-60885,GOTHAM TOWERS 469,9288 MASON ST,,GOTHAM,VA,20104,USA,38.915325,-77.344363,rooftop,187806,2,47900,GOTHAM - WEST END,multifamily,mid-rise,A,existing,2020,,1,6,95,83477,76817,808.6,2.46,86,0.9,4,,,,RMU,COMMERCIAL MIXED USE,AE,tenant,rubs,owner,owner,rubs,,gold,RIDGEMONT PROPERTIES,PE,Jordan Morgan,703-676-2787,jordan.morgan@gothammgmt.com,https://ridgemont-apts.example.com/469,32479822,8/31/25,4871973,27607849,2025,GP-284-867324,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000470,GOTHAM-20114-73739,GOTHAM COMMONS 470,1875 LAKE WAY,,GOTHAM,VA,20114,USA,38.875056,-77.225364,rooftop,192150,8,47900,GOTHAM - DOWNTOWN,multifamily,garden,B,existing,1997,2005,10,2,175,177954,154892,885.1,7.37,277,1.58,0,,,,RMF-1,PLANNED UNIT DEVELOPMENT,AE,tenant,rubs,owner,owner,tenant,70,none,GOTHAM REALTY,FAMILY_OFFICE,Logan Hendrix,703-681-3384,logan.hendrix@gothamprops.com,https://gotham-apts.example.com/470,37578800,8/31/25,5636820,31941980,2025,GP-427-695807,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000471,GOTHAM-20112-99610,GOTHAM TOWERS 471,613 PINE WAY,,GOTHAM,VA,20112,USA,38.85807,-77.288878,rooftop,135469,5,47900,GOTHAM - SOUTH SIDE,multifamily,high-rise,C,existing,1999,,1,16,177,139941,135865,767.6,4.79,283,1.6,1,,,,RMF-2,RESIDENTIAL MULTIFAMILY,X,tenant,rubs,rubs,tenant,owner,73,none,GVA HOLDINGS,HNW_INDIVIDUAL,Quinn Bennett,703-505-8396,quinn.bennett@cityaptco.com,https://gva-apts.example.com/471,16938096,8/31/25,2540714,14397382,2025,GP-637-324505,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000472,GOTHAM-20103-55780,GOTHAM TOWERS 472,4350 PINE BLVD,,GOTHAM,VA,20103,USA,38.855187,-77.284371,rooftop,163227,8,47900,GOTHAM - SOUTH SIDE,multifamily,garden,B,existing,1997,,4,2,176,148127,137421,780.8,6.08,279,1.59,0,,,,PUD,RESIDENTIAL MIXED-USE,0.2PCT,tenant,tenant,owner,owner,owner,72,gold,CITYLINE REALTY,HNW_INDIVIDUAL,Casey Reeves,703-784-7375,casey.reeves@gothammgmt.com,https://cityline-apts.example.com/472,20688038,8/31/25,3103206,17584832,2025,GP-674-921110,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000473,GOTHAM-20119-70117,GOTHAM COMMONS 473,9883 OAK RD,,GOTHAM,VA,20119,USA,38.907752,-77.256334,rooftop,165563,6,47900,GOTHAM - DOWNTOWN,multifamily,garden,B,existing,2023,,9,3,146,136644,120815,827.5,4.55,185,1.27,0,,,,RMF-1,COMMERCIAL MIXED USE,AE,tenant,owner,owner,owner,owner,,none,CAPITAL REALTY,FAMILY_OFFICE,Alex Wright,703-661-3059,alex.wright@cityaptco.com,https://capital-apts.example.com/473,31317753,8/31/25,4697663,26620090,2025,GP-754-706472,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000474,GOTHAM-20107-37494,GOTHAM COMMONS 474,1696 MADISON ST,,GOTHAM,VA,20107,USA,38.938026,-77.283105,rooftop,189180,1,47900,GOTHAM - MIDTOWN,multifamily,high-rise,A,existing,2001,,1,18,211,169852,156604,742.2,8.2,177,0.84,3,,,,RMU,PLANNED UNIT DEVELOPMENT,X,owner,owner,owner,owner,owner,69,none,GVA PROPERTIES,DEVELOPER,Quinn Flynn,703-327-9177,quinn.flynn@cityaptco.com,https://gva-apts.example.com/474,72970933,8/31/25,10945640,62025293,2025,GP-523-530321,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000475,GOTHAM-20114-58905,GOTHAM COMMONS 475,5862 RIDGE DR,,GOTHAM,VA,20114,USA,38.905568,-77.173618,rooftop,172550,3,47900,GOTHAM - RIVER NORTH,multifamily,high-rise,B,existing,2009,,2,12,137,124832,112792,823.3,4.94,224,1.64,1,,,,PUD,COMMERCIAL MIXED USE,AE,rubs,tenant,rubs,rubs,owner,49,none,GOTHAM PARTNERS,FAMILY_OFFICE,Parker Hunter,703-896-8167,parker.hunter@gothamre.com,https://gotham-apts.example.com/475,36297428,8/31/25,5444614,30852814,2025,GP-818-750511,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000476,GOTHAM-20103-81399,GOTHAM APARTMENTS 476,1725 CRESCENT AVE,,GOTHAM,VA,20103,USA,38.848133,-77.283559,rooftop,183137,8,47900,GOTHAM - SOUTH SIDE,multifamily,garden,A,existing,1958,,4,4,179,163481,158719,886.7,8.39,265,1.48,0,,,,PUD,RESIDENTIAL MULTIFAMILY,0.2PCT,tenant,tenant,owner,owner,owner,54,none,ATLANTIC HOLDINGS,DEVELOPER,Shawn Hendrix,703-428-8448,shawn.hendrix@cityaptco.com,https://atlantic-apts.example.com/476,34413367,8/31/25,5162005,29251362,2025,GP-217-305059,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000477,GOTHAM-20115-47172,GOTHAM FLATS 477,7793 FOUNTAIN AVE,,GOTHAM,VA,20115,USA,38.914597,-77.297379,rooftop,186434,5,47900,GOTHAM - MIDTOWN,multifamily,mid-rise,C,existing,2025,,1,5,112,95502,90328,806.5,3.39,118,1.05,2,,,,RMU,COMMERCIAL MIXED USE,0.2PCT,owner,tenant,rubs,owner,rubs,47,gold,GOTHAM REALTY,HNW_INDIVIDUAL,Reese Cooper,703-624-1535,reese.cooper@gothammgmt.com,https://gotham-apts.example.com/477,12598381,8/31/25,1889757,10708624,2025,GP-126-260825,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000478,GOTHAM-20120-61296,GOTHAM COMMONS 478,6234 STONE TER,,GOTHAM,VA,20120,USA,38.902863,-77.277637,rooftop,180875,7,47900,GOTHAM - DOWNTOWN,multifamily,high-rise,C,existing,2025,,1,21,84,81699,72047,857.7,2.76,111,1.32,2,,,,RMF-1,COMMERCIAL MIXED USE,X,owner,mixed,rubs,owner,rubs,,none,RIDGEMONT PROPERTIES,PE,Reese Ellis,703-945-3846,reese.ellis@cityaptco.com,https://ridgemont-apts.example.com/478,12704144,8/31/25,1905622,10798522,2025,GP-425-642404,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000479,GOTHAM-20104-92223,GOTHAM FLATS 479,2695 HARBOR WAY,,GOTHAM,VA,20104,USA,38.948172,-77.268165,rooftop,172570,3,47900,GOTHAM - MIDTOWN,multifamily,mid-rise,A,existing,1976,,1,7,143,133228,125397,876.9,10.11,247,1.73,5,,,,RMU,RESIDENTIAL MIXED-USE,X,tenant,rubs,owner,tenant,owner,85,none,RIDGEMONT HOLDINGS,PE,Hayden Graham,703-843-3507,hayden.graham@gothammgmt.com,https://ridgemont-apts.example.com/479,42503597,8/31/25,6375540,36128057,2025,GP-732-841947,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000480,GOTHAM-20113-95527,GOTHAM COMMONS 480,9007 VALLEY AVE,,GOTHAM,VA,20113,USA,38.871877,-77.285034,rooftop,139018,4,47900,GOTHAM - SOUTH SIDE,multifamily,garden,B,existing,2012,2025,6,3,30,23912,23106,770.2,0.67,50,1.66,0,,,,PUD,RESIDENTIAL MIXED-USE,0.2PCT,mixed,owner,owner,rubs,tenant,,silver,ATLANTIC REALTY,PE,Casey Morgan,703-988-5267,casey.morgan@gothammgmt.com,https://atlantic-apts.example.com/480,3446137,8/31/25,516921,2929216,2025,GP-381-186993,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000481,GOTHAM-20119-47022,GOTHAM FLATS 481,2455 WILLOW ST,,GOTHAM,VA,20119,USA,38.860342,-77.188436,rooftop,123775,2,47900,GOTHAM - EAST MARKET,multifamily,garden,A,existing,2004,,8,3,163,156226,135486,831.2,8.24,226,1.39,0,,,,RMF-1,COMMERCIAL MIXED USE,AE,tenant,rubs,rubs,owner,owner,,none,ATLANTIC HOLDINGS,REIT,Morgan Wright,703-303-9045,morgan.wright@gothammgmt.com,https://atlantic-apts.example.com/481,39291995,8/31/25,5893799,33398196,2025,GP-523-177149,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000482,GOTHAM-20114-49158,GOTHAM APARTMENTS 482,8071 MADISON AVE,,GOTHAM,VA,20114,USA,38.935094,-77.19565,rooftop,123519,1,47900,GOTHAM - RIVER NORTH,multifamily,high-rise,C,existing,1985,,1,17,177,174894,155353,877.7,4.97,177,1,3,,,,RMF-1,PLANNED UNIT DEVELOPMENT,AE,tenant,owner,owner,owner,owner,78,none,CAPITAL PROPERTIES,FAMILY_OFFICE,Casey Parker,703-759-1082,casey.parker@gothamprops.com,https://capital-apts.example.com/482,27275821,8/31/25,4091373,23184448,2025,GP-634-877725,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
